CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Profession,Subscription Status,Season,Country
1942,Male,26,Boots,Footwear,22,Express,Artist,Yes,Summer,Australia
1943,Female,23,Boots,Footwear,21,Free Shipping,Healthcare,Yes,Summer,Australia
1944,Female,25,Boots,Footwear,45,Next Day Air,Artist,Yes,Summer,Australia
1945,Male,33,Boots,Footwear,77,Express,Artist,Yes,Summer,Australia
1946,Male,33,Boots,Footwear,50,Free Shipping,Marketing,Yes,Summer,Australia
1947,Male,36,Boots,Footwear,25,Next Day Air,Engineer,Yes,Summer,Australia
1948,Female,25,Boots,Footwear,15,Express,Artist,Yes,Summer,Australia
1949,Female,36,Boots,Footwear,69,Free Shipping,Lawyer,Yes,Summer,Australia
1950,Male,39,Boots,Footwear,85,Next Day Air,Healthcare,Yes,Summer,Australia
1951,Male,38,Boots,Footwear,12,Express,Entertainment,Yes,Summer,Australia
1952,Male,22,Boots,Footwear,100,Free Shipping,Artist,Yes,Summer,Australia
1953,Female,22,Boots,Footwear,23,Next Day Air,Entertainment,Yes,Summer,Australia
1954,Female,22,Boots,Footwear,14,Express,Entertainment,Yes,Summer,Australia
1955,Female,22,Boots,Footwear,25,Free Shipping,Lawyer,Yes,Summer,Australia
1956,Female,22,Boots,Footwear,41,Next Day Air,Marketing,Yes,Summer,Australia
1957,Male,22,Boots,Footwear,22,Express,Artist,Yes,Summer,Australia
1958,Female,22,Boots,Footwear,63,Free Shipping,Entertainment,Yes,Summer,Australia
1959,Male,22,Boots,Footwear,55,Next Day Air,Doctor,Yes,Summer,Australia
1960,Female,22,Boots,Footwear,98,Express,Engineer,Yes,Summer,Australia
1961,Female,22,Boots,Footwear,99,Free Shipping,Entertainment,Yes,Summer,Australia
1962,Female,22,Boots,Footwear,65,Next Day Air,Engineer,Yes,Summer,Australia
1963,Male,22,Boots,Footwear,35,Express,Homemaker,Yes,Summer,Australia
1964,Female,22,Boots,Footwear,85,Free Shipping,Artist,Yes,Summer,Australia
1965,Male,22,Boots,Footwear,96,Next Day Air,Artist,Yes,Summer,Australia
1966,Female,22,Boots,Footwear,74,Express,Artist,Yes,Summer,Australia
1967,Male,22,Boots,Footwear,52,Free Shipping,Homemaker,Yes,Summer,Australia
1968,Female,22,Boots,Footwear,22,Next Day Air,Entertainment,Yes,Summer,Australia
1969,Female,22,Boots,Footwear,21,Express,Executive,Yes,Summer,Australia
1970,Male,22,Boots,Footwear,45,Free Shipping,Doctor,Yes,Summer,Australia
1971,Male,22,Boots,Footwear,77,Next Day Air,Executive,Yes,Summer,Australia
1972,Male,22,Boots,Footwear,50,Express,Entertainment,Yes,Summer,Australia
1973,Male,22,Boots,Footwear,25,Free Shipping,Engineer,Yes,Summer,Australia
1974,Male,22,Boots,Footwear,15,Next Day Air,Executive,Yes,Summer,Australia
1975,Female,22,Boots,Footwear,69,Express,Healthcare,Yes,Summer,Australia
1976,Female,22,Boots,Footwear,85,Free Shipping,Executive,Yes,Summer,Australia
1977,Male,22,Boots,Footwear,12,Next Day Air,Engineer,Yes,Summer,Australia
1978,Male,22,Boots,Footwear,100,Express,Lawyer,Yes,Summer,Australia
1979,Male,22,Boots,Footwear,23,Free Shipping,Artist,Yes,Summer,Australia
1980,Male,22,Boots,Footwear,14,Next Day Air,Doctor,Yes,Summer,Australia
1981,Female,22,Boots,Footwear,25,Express,Artist,No,Summer,Australia
1982,Female,22,Boots,Footwear,41,Free Shipping,Artist,Yes,Summer,Australia
1983,Male,22,Boots,Footwear,22,Next Day Air,Lawyer,Yes,Summer,Australia
1984,Female,22,Boots,Footwear,63,Express,Marketing,Yes,Summer,Australia
1985,Female,22,Boots,Footwear,55,Free Shipping,Lawyer,Yes,Summer,United States
1986,Male,22,Boots,Footwear,98,Next Day Air,Entertainment,Yes,Summer,United States
1987,Female,22,Boots,Footwear,99,Express,Doctor,Yes,Summer,United States
1988,Male,22,Boots,Footwear,65,Free Shipping,Artist,Yes,Summer,United States
1989,Female,22,Boots,Footwear,35,Next Day Air,Artist,Yes,Summer,United States
1990,Female,22,Boots,Footwear,85,Express,Doctor,Yes,Summer,United States
1991,Female,22,Boots,Footwear,96,Free Shipping,Artist,Yes,Summer,United States
1992,Female,22,Boots,Footwear,74,Next Day Air,Entertainment,Yes,Summer,United States
1993,Male,22,Boots,Footwear,52,Express,Marketing,Yes,Summer,United States
1994,Female,22,Boots,Footwear,22,Free Shipping,Artist,Yes,Summer,United States
1995,Female,22,Boots,Footwear,21,Next Day Air,Engineer,Yes,Summer,United States
1996,Female,22,Boots,Footwear,45,Express,Artist,Yes,Summer,United States
1997,Female,22,Boots,Footwear,77,Free Shipping,Doctor,Yes,Summer,Brazil
1998,Male,22,Boots,Footwear,50,Next Day Air,Healthcare,Yes,Summer,United States
1999,Male,22,Boots,Footwear,25,Express,Executive,Yes,Summer,Brazil
2000,Male,22,Boots,Footwear,15,Free Shipping,Entertainment,Yes,Summer,United States
